1.000000 10.000004 -2.778330
1.016249 10.000004 -2.716274
1.032761 10.000004 -2.643001
1.049542 10.000004 -2.585454
1.066596 10.000004 -2.539550
1.083927 10.000004 -2.503826
1.101539 10.000004 -2.474431
1.119438 10.000004 -2.449356
1.137627 10.000004 -2.427670
1.156112 10.000004 -2.409926
1.174898 10.000004 -2.394150
1.193988 10.000004 -2.379439
1.213389 10.000004 -2.366095
1.233105 10.000004 -2.353969
1.253141 10.000004 -2.342188
1.273503 10.000004 -2.330988
1.294196 10.000004 -2.321348
1.315225 10.000004 -2.312352
1.336596 10.000004 -2.303478
1.358314 10.000004 -2.295056
1.380384 10.000004 -2.287344
1.402814 10.000004 -2.280801
1.425608 10.000004 -2.274886
1.448772 10.000004 -2.269611
1.472312 10.000004 -2.264736
1.496236 10.000004 -2.260542
1.520548 10.000004 -2.257149
1.545254 10.000004 -2.254562
1.570363 10.000004 -2.252794
1.595879 10.000004 -2.251832
1.621810 10.000004 -2.251703
1.648162 10.000004 -2.252387
1.674943 10.000004 -2.253883
1.702158 10.000004 -2.256190
1.729816 10.000004 -2.259319
1.757923 10.000004 -2.263272
1.786488 10.000004 -2.268059
1.815516 10.000004 -2.273678
1.845015 10.000004 -2.280140
1.874994 10.000004 -2.287456
1.905461 10.000004 -2.295615
1.936422 10.000004 -2.304234
1.967886 10.000004 -2.313532
1.999862 10.000004 -2.323506
2.032357 10.000004 -2.334509
2.065380 10.000004 -2.346358
2.098940 10.000004 -2.358763
2.133045 10.000004 -2.371337
2.167704 10.000004 -2.384027
2.202926 10.000004 -2.397985
2.238721 10.000004 -2.412539
2.275097 10.000004 -2.427462
2.312065 10.000004 -2.442955
2.349633 10.000004 -2.459449
2.387811 10.000004 -2.475870
2.426610 10.000004 -2.492336
2.466039 10.000004 -2.510156
2.506109 10.000004 -2.527442
2.546830 10.000004 -2.544880
2.588213 10.000004 -2.563955
2.630268 10.000004 -2.580849
2.673006 10.000004 -2.600196
2.716439 10.000004 -2.618430
2.760578 10.000004 -2.636615
2.805434 10.000004 -2.656169
2.851018 10.000004 -2.673551
2.897343 10.000004 -2.693778
2.944421 10.000004 -2.711121
2.992265 10.000004 -2.730879
3.040885 10.000004 -2.748963
3.090295 10.000004 -2.767398
3.140509 10.000004 -2.786577
3.191538 10.000004 -2.803586
3.243397 10.000004 -2.823154
3.296098 10.000004 -2.840066
3.349655 10.000004 -2.856623
3.404083 10.000004 -2.876683
3.459395 10.000004 -2.890256
3.515606 10.000004 -2.909329
3.572730 10.000004 -2.926630
3.630783 10.000004 -2.942135
3.689779 10.000004 -2.957439
3.749732 10.000004 -2.978193
3.810661 10.000004 -2.988878
3.872580 10.000004 -3.001879
3.935504 10.000004 -3.021570
3.999451 10.000004 -3.035879
4.064437 10.000004 -3.048949
4.130479 10.000004 -3.060830
4.197595 10.000004 -3.079053
4.265800 10.000004 -3.094560
4.335114 10.000004 -3.102216
4.405555 10.000004 -3.114517
4.477139 10.000004 -3.129609
4.549887 10.000004 -3.146906
4.623817 10.000004 -3.163550
4.698949 10.000004 -3.166754
4.775301 10.000004 -3.172184
4.852893 10.000004 -3.188602
4.931747 10.000004 -3.204987
5.011882 10.000004 -3.221225
5.093318 10.000004 -3.236157
5.176079 10.000004 -3.239031
5.260183 10.000004 -3.241906
5.345655 10.000004 -3.255228
5.432516 10.000004 -3.269643
5.520787 10.000004 -3.284461
5.610493 10.000004 -3.299556
5.701657 10.000004 -3.313764
5.794302 10.000004 -3.322773
5.888452 10.000004 -3.331781
5.984131 10.000004 -3.340162
6.081367 10.000004 -3.348025
6.180181 10.000004 -3.355887
6.280601 10.000004 -3.369007
6.382653 10.000004 -3.383637
6.486363 10.000004 -3.398267
6.591759 10.000004 -3.413042
6.698867 10.000004 -3.427850
6.807715 10.000004 -3.442659
6.918332 10.000004 -3.457447
7.030747 10.000004 -3.472222
7.144987 10.000004 -3.486998
7.261084 10.000004 -3.500570
7.379068 10.000004 -3.507784
7.498969 10.000004 -3.514998
7.620818 10.000004 -3.522213
7.744647 10.000004 -3.533220
7.870488 10.000004 -3.550192
7.998374 10.000004 -3.567164
8.128337 10.000004 -3.584136
8.260412 10.000004 -3.601597
8.394634 10.000004 -3.620588
8.531036 10.000004 -3.639578
8.669655 10.000004 -3.658569
8.810526 10.000004 -3.677559
8.953687 10.000004 -3.701944
